fips,jurisdiction,state,postal,eavs_reg,eavs_exact_jname,nd_reg,nh_reg,ak_reg,mi_reg,total_reg
23975,TOWN OF EMERY - PRICE COUNTY,WISCONSIN,WI,230,TOWN OF EMERY - PRICE COUNTY,NA,NA,NA,NA,230
24000,TOWN OF EMMET - DODGE COUNTY,WISCONSIN,WI,969,TOWN OF EMMET - DODGE COUNTY,NA,NA,NA,NA,969
24025,TOWN OF EMMET - MARATHON COUNTY,WISCONSIN,WI,657,TOWN OF EMMET - MARATHON COUNTY,NA,NA,NA,NA,657
24050,TOWN OF EMPIRE - FOND DU LAC COUNTY,WISCONSIN,WI,2094,TOWN OF EMPIRE - FOND DU LAC COUNTY,NA,NA,NA,NA,2094
24075,VILLAGE OF ENDEAVOR - MARQUETTE COUNTY,WISCONSIN,WI,234,VILLAGE OF ENDEAVOR - MARQUETTE COUNTY,NA,NA,NA,NA,234
24125,TOWN OF ENTERPRISE - ONEIDA COUNTY,WISCONSIN,WI,286,TOWN OF ENTERPRISE - ONEIDA COUNTY,NA,NA,NA,NA,286
24150,VILLAGE OF EPHRAIM - DOOR COUNTY,WISCONSIN,WI,296,VILLAGE OF EPHRAIM - DOOR COUNTY,NA,NA,NA,NA,296
24225,TOWN OF ERIN - WASHINGTON COUNTY,WISCONSIN,WI,3085,TOWN OF ERIN - WASHINGTON COUNTY,NA,NA,NA,NA,3085
24275,TOWN OF ERIN PRAIRIE - ST. CROIX COUNTY,WISCONSIN,WI,491,TOWN OF ERIN PRAIRIE - ST. CROIX COUNTY,NA,NA,NA,NA,491
24375,TOWN OF ESTELLA - CHIPPEWA COUNTY,WISCONSIN,WI,302,TOWN OF ESTELLA - CHIPPEWA COUNTY,NA,NA,NA,NA,302
24400,VILLAGE OF ETTRICK - TREMPEALEAU COUNTY,WISCONSIN,WI,325,VILLAGE OF ETTRICK - TREMPEALEAU COUNTY,NA,NA,NA,NA,325
24425,TOWN OF ETTRICK - TREMPEALEAU COUNTY,WISCONSIN,WI,894,TOWN OF ETTRICK - TREMPEALEAU COUNTY,NA,NA,NA,NA,894
24450,TOWN OF EUREKA - POLK COUNTY,WISCONSIN,WI,1239,TOWN OF EUREKA - POLK COUNTY,NA,NA,NA,NA,1239
24550,CITY OF EVANSVILLE - ROCK COUNTY,WISCONSIN,WI,3659,CITY OF EVANSVILLE - ROCK COUNTY,NA,NA,NA,NA,3659
24575,TOWN OF EVERGREEN - LANGLADE COUNTY,WISCONSIN,WI,370,TOWN OF EVERGREEN - LANGLADE COUNTY,NA,NA,NA,NA,370
24600,TOWN OF EVERGREEN - WASHBURN COUNTY,WISCONSIN,WI,873,TOWN OF EVERGREEN - WASHBURN COUNTY,NA,NA,NA,NA,873
24675,TOWN OF EXCELSIOR - SAUK COUNTY,WISCONSIN,WI,1164,TOWN OF EXCELSIOR - SAUK COUNTY,NA,NA,NA,NA,1164
24700,VILLAGE OF EXELAND - SAWYER COUNTY,WISCONSIN,WI,114,VILLAGE OF EXELAND - SAWYER COUNTY,NA,NA,NA,NA,114
24725,TOWN OF EXETER - GREEN COUNTY,WISCONSIN,WI,1524,TOWN OF EXETER - GREEN COUNTY,NA,NA,NA,NA,1524
24775,TOWN OF FAIRBANKS - SHAWANO COUNTY,WISCONSIN,WI,413,TOWN OF FAIRBANKS - SHAWANO COUNTY,NA,NA,NA,NA,413
24825,VILLAGE OF FAIRCHILD - EAU CLAIRE COUNTY,WISCONSIN,WI,276,VILLAGE OF FAIRCHILD - EAU CLAIRE COUNTY,NA,NA,NA,NA,276
24850,TOWN OF FAIRCHILD - EAU CLAIRE COUNTY,WISCONSIN,WI,192,TOWN OF FAIRCHILD - EAU CLAIRE COUNTY,NA,NA,NA,NA,192
24900,TOWN OF FAIRFIELD - SAUK COUNTY,WISCONSIN,WI,829,TOWN OF FAIRFIELD - SAUK COUNTY,NA,NA,NA,NA,829
25075,VILLAGE OF FAIRWATER - FOND DU LAC COUNTY,WISCONSIN,WI,207,VILLAGE OF FAIRWATER - FOND DU LAC COUNTY,NA,NA,NA,NA,207
25125,VILLAGE OF FALL CREEK - EAU CLAIRE COUNTY,WISCONSIN,WI,944,VILLAGE OF FALL CREEK - EAU CLAIRE COUNTY,NA,NA,NA,NA,944
25150,VILLAGE OF FALL RIVER - COLUMBIA COUNTY,WISCONSIN,WI,1117,VILLAGE OF FALL RIVER - COLUMBIA COUNTY,NA,NA,NA,NA,1117
25300,TOWN OF FARMINGTON - JEFFERSON COUNTY,WISCONSIN,WI,1097,TOWN OF FARMINGTON - JEFFERSON COUNTY,NA,NA,NA,NA,1097
25325,TOWN OF FARMINGTON - LA CROSSE COUNTY,WISCONSIN,WI,1417,TOWN OF FARMINGTON - LA CROSSE COUNTY,NA,NA,NA,NA,1417
25350,TOWN OF FARMINGTON - POLK COUNTY,WISCONSIN,WI,1373,TOWN OF FARMINGTON - POLK COUNTY,NA,NA,NA,NA,1373
25375,TOWN OF FARMINGTON - WASHINGTON COUNTY,WISCONSIN,WI,2726,TOWN OF FARMINGTON - WASHINGTON COUNTY,NA,NA,NA,NA,2726
25400,TOWN OF FARMINGTON - WAUPACA COUNTY,WISCONSIN,WI,2568,TOWN OF FARMINGTON - WAUPACA COUNTY,NA,NA,NA,NA,2568
25475,TOWN OF FAYETTE - LAFAYETTE COUNTY,WISCONSIN,WI,233,TOWN OF FAYETTE - LAFAYETTE COUNTY,NA,NA,NA,NA,233
25575,TOWN OF FENCE - FLORENCE COUNTY,WISCONSIN,WI,150,TOWN OF FENCE - FLORENCE COUNTY,NA,NA,NA,NA,150
25600,CITY OF FENNIMORE - GRANT COUNTY,WISCONSIN,WI,1399,CITY OF FENNIMORE - GRANT COUNTY,NA,NA,NA,NA,1399
25625,TOWN OF FENNIMORE - GRANT COUNTY,WISCONSIN,WI,286,TOWN OF FENNIMORE - GRANT COUNTY,NA,NA,NA,NA,286
25650,VILLAGE OF FENWOOD - MARATHON COUNTY,WISCONSIN,WI,100,VILLAGE OF FENWOOD - MARATHON COUNTY,NA,NA,NA,NA,100
25675,TOWN OF FERN - FLORENCE COUNTY,WISCONSIN,WI,148,TOWN OF FERN - FLORENCE COUNTY,NA,NA,NA,NA,148
25725,VILLAGE OF FERRYVILLE - CRAWFORD COUNTY,WISCONSIN,WI,171,VILLAGE OF FERRYVILLE - CRAWFORD COUNTY,NA,NA,NA,NA,171
25775,TOWN OF FIFIELD - PRICE COUNTY,WISCONSIN,WI,679,TOWN OF FIFIELD - PRICE COUNTY,NA,NA,NA,NA,679
25850,TOWN OF FINLEY - JUNEAU COUNTY,WISCONSIN,WI,74,TOWN OF FINLEY - JUNEAU COUNTY,NA,NA,NA,NA,74
25950,CITY OF FITCHBURG - DANE COUNTY,WISCONSIN,WI,18979,CITY OF FITCHBURG - DANE COUNTY,NA,NA,NA,NA,18979
26050,TOWN OF FLAMBEAU - PRICE COUNTY,WISCONSIN,WI,391,TOWN OF FLAMBEAU - PRICE COUNTY,NA,NA,NA,NA,391
26100,TOWN OF FLAMBEAU - RUSK COUNTY,WISCONSIN,WI,654,TOWN OF FLAMBEAU - RUSK COUNTY,NA,NA,NA,NA,654
26200,TOWN OF FLORENCE - FLORENCE COUNTY,WISCONSIN,WI,1546,TOWN OF FLORENCE - FLORENCE COUNTY,NA,NA,NA,NA,1546
26275,CITY OF FOND DU LAC - FOND DU LAC COUNTY,WISCONSIN,WI,24175,CITY OF FOND DU LAC - FOND DU LAC COUNTY,NA,NA,NA,NA,24175
26300,TOWN OF FOND DU LAC - FOND DU LAC COUNTY,WISCONSIN,WI,2587,TOWN OF FOND DU LAC - FOND DU LAC COUNTY,NA,NA,NA,NA,2587
26350,VILLAGE OF FONTANA - WALWORTH COUNTY,WISCONSIN,WI,1458,VILLAGE OF FONTANA - WALWORTH COUNTY,NA,NA,NA,NA,1458
26400,VILLAGE OF FOOTVILLE - ROCK COUNTY,WISCONSIN,WI,574,VILLAGE OF FOOTVILLE - ROCK COUNTY,NA,NA,NA,NA,574
26425,TOWN OF FORD - TAYLOR COUNTY,WISCONSIN,WI,163,TOWN OF FORD - TAYLOR COUNTY,NA,NA,NA,NA,163
26450,TOWN OF FOREST - FOND DU LAC COUNTY,WISCONSIN,WI,729,TOWN OF FOREST - FOND DU LAC COUNTY,NA,NA,NA,NA,729
26475,TOWN OF FOREST - RICHLAND COUNTY,WISCONSIN,WI,225,TOWN OF FOREST - RICHLAND COUNTY,NA,NA,NA,NA,225
26525,TOWN OF FOREST - ST. CROIX COUNTY,WISCONSIN,WI,433,TOWN OF FOREST - ST. CROIX COUNTY,NA,NA,NA,NA,433
26550,TOWN OF FOREST - VERNON COUNTY,WISCONSIN,WI,320,TOWN OF FOREST - VERNON COUNTY,NA,NA,NA,NA,320
26625,VILLAGE OF FORESTVILLE - DOOR COUNTY,WISCONSIN,WI,303,VILLAGE OF FORESTVILLE - DOOR COUNTY,NA,NA,NA,NA,303
26650,TOWN OF FORESTVILLE - DOOR COUNTY,WISCONSIN,WI,734,TOWN OF FORESTVILLE - DOOR COUNTY,NA,NA,NA,NA,734
26675,CITY OF FORT ATKINSON - JEFFERSON COUNTY,WISCONSIN,WI,7474,CITY OF FORT ATKINSON - JEFFERSON COUNTY,NA,NA,NA,NA,7474
26725,TOWN OF FORT WINNEBAGO - COLUMBIA COUNTY,WISCONSIN,WI,626,TOWN OF FORT WINNEBAGO - COLUMBIA COUNTY,NA,NA,NA,NA,626
26775,TOWN OF FOSTER - CLARK COUNTY,WISCONSIN,WI,90,TOWN OF FOSTER - CLARK COUNTY,NA,NA,NA,NA,90
26825,TOWN OF FOUNTAIN - JUNEAU COUNTY,WISCONSIN,WI,406,TOWN OF FOUNTAIN - JUNEAU COUNTY,NA,NA,NA,NA,406
26850,CITY OF FOUNTAIN CITY - BUFFALO COUNTY,WISCONSIN,WI,547,CITY OF FOUNTAIN CITY - BUFFALO COUNTY,NA,NA,NA,NA,547
26875,TOWN OF FOUNTAIN PRAIRIE - COLUMBIA COUNTY,WISCONSIN,WI,618,TOWN OF FOUNTAIN PRAIRIE - COLUMBIA COUNTY,NA,NA,NA,NA,618
26982,VILLAGE OF FOX CROSSING - WINNEBAGO COUNTY,WISCONSIN,WI,12395,VILLAGE OF FOX CROSSING - WINNEBAGO COUNTY,NA,NA,NA,NA,12395
27000,CITY OF FOX LAKE - DODGE COUNTY,WISCONSIN,WI,950,CITY OF FOX LAKE - DODGE COUNTY,NA,NA,NA,NA,950
27025,TOWN OF FOX LAKE - DODGE COUNTY,WISCONSIN,WI,873,TOWN OF FOX LAKE - DODGE COUNTY,NA,NA,NA,NA,873
27075,VILLAGE OF FOX POINT - MILWAUKEE COUNTY,WISCONSIN,WI,5524,VILLAGE OF FOX POINT - MILWAUKEE COUNTY,NA,NA,NA,NA,5524
27125,VILLAGE OF FRANCIS CREEK - MANITOWOC COUNTY,WISCONSIN,WI,435,VILLAGE OF FRANCIS CREEK - MANITOWOC COUNTY,NA,NA,NA,NA,435
27150,TOWN OF FRANKFORT - MARATHON COUNTY,WISCONSIN,WI,374,TOWN OF FRANKFORT - MARATHON COUNTY,NA,NA,NA,NA,374
27175,TOWN OF FRANKFORT - PEPIN COUNTY,WISCONSIN,WI,221,TOWN OF FRANKFORT - PEPIN COUNTY,NA,NA,NA,NA,221
27225,TOWN OF FRANKLIN - JACKSON COUNTY,WISCONSIN,WI,213,TOWN OF FRANKLIN - JACKSON COUNTY,NA,NA,NA,NA,213
27250,TOWN OF FRANKLIN - KEWAUNEE COUNTY,WISCONSIN,WI,677,TOWN OF FRANKLIN - KEWAUNEE COUNTY,NA,NA,NA,NA,677
27275,TOWN OF FRANKLIN - MANITOWOC COUNTY,WISCONSIN,WI,838,TOWN OF FRANKLIN - MANITOWOC COUNTY,NA,NA,NA,NA,838
27300,CITY OF FRANKLIN - MILWAUKEE COUNTY,WISCONSIN,WI,24690,CITY OF FRANKLIN - MILWAUKEE COUNTY,NA,NA,NA,NA,24690
27350,TOWN OF FRANKLIN - SAUK COUNTY,WISCONSIN,WI,476,TOWN OF FRANKLIN - SAUK COUNTY,NA,NA,NA,NA,476
27400,TOWN OF FRANKLIN - VERNON COUNTY,WISCONSIN,WI,701,TOWN OF FRANKLIN - VERNON COUNTY,NA,NA,NA,NA,701
27450,TOWN OF FRANZEN - MARATHON COUNTY,WISCONSIN,WI,361,TOWN OF FRANZEN - MARATHON COUNTY,NA,NA,NA,NA,361
27500,VILLAGE OF FREDERIC - POLK COUNTY,WISCONSIN,WI,700,VILLAGE OF FREDERIC - POLK COUNTY,NA,NA,NA,NA,700
27550,VILLAGE OF FREDONIA - OZAUKEE COUNTY,WISCONSIN,WI,1558,VILLAGE OF FREDONIA - OZAUKEE COUNTY,NA,NA,NA,NA,1558
27575,TOWN OF FREDONIA - OZAUKEE COUNTY,WISCONSIN,WI,1520,TOWN OF FREDONIA - OZAUKEE COUNTY,NA,NA,NA,NA,1520
27600,TOWN OF FREEDOM - FOREST COUNTY,WISCONSIN,WI,276,TOWN OF FREEDOM - FOREST COUNTY,NA,NA,NA,NA,276
27650,TOWN OF FREEDOM - OUTAGAMIE COUNTY,WISCONSIN,WI,4274,TOWN OF FREEDOM - OUTAGAMIE COUNTY,NA,NA,NA,NA,4274
27675,TOWN OF FREEDOM - SAUK COUNTY,WISCONSIN,WI,325,TOWN OF FREEDOM - SAUK COUNTY,NA,NA,NA,NA,325
27700,TOWN OF FREEMAN - CRAWFORD COUNTY,WISCONSIN,WI,536,TOWN OF FREEMAN - CRAWFORD COUNTY,NA,NA,NA,NA,536
27775,TOWN OF FREMONT - CLARK COUNTY,WISCONSIN,WI,637,TOWN OF FREMONT - CLARK COUNTY,NA,NA,NA,NA,637
27800,VILLAGE OF FREMONT - WAUPACA COUNTY,WISCONSIN,WI,542,VILLAGE OF FREMONT - WAUPACA COUNTY,NA,NA,NA,NA,542
27850,TOWN OF FREMONT - WAUPACA COUNTY,WISCONSIN,WI,501,TOWN OF FREMONT - WAUPACA COUNTY,NA,NA,NA,NA,501
27950,VILLAGE OF FRIENDSHIP - ADAMS COUNTY,WISCONSIN,WI,370,VILLAGE OF FRIENDSHIP - ADAMS COUNTY,NA,NA,NA,NA,370
27975,TOWN OF FRIENDSHIP - FOND DU LAC COUNTY,WISCONSIN,WI,1721,TOWN OF FRIENDSHIP - FOND DU LAC COUNTY,NA,NA,NA,NA,1721
28000,VILLAGE OF FRIESLAND - COLUMBIA COUNTY,WISCONSIN,WI,189,VILLAGE OF FRIESLAND - COLUMBIA COUNTY,NA,NA,NA,NA,189
28025,TOWN OF FROG CREEK - WASHBURN COUNTY,WISCONSIN,WI,98,TOWN OF FROG CREEK - WASHBURN COUNTY,NA,NA,NA,NA,98
28075,TOWN OF FULTON - ROCK COUNTY,WISCONSIN,WI,2639,TOWN OF FULTON - ROCK COUNTY,NA,NA,NA,NA,2639
28150,TOWN OF GALE - TREMPEALEAU COUNTY,WISCONSIN,WI,1188,TOWN OF GALE - TREMPEALEAU COUNTY,NA,NA,NA,NA,1188
28200,CITY OF GALESVILLE - TREMPEALEAU COUNTY,WISCONSIN,WI,1042,CITY OF GALESVILLE - TREMPEALEAU COUNTY,NA,NA,NA,NA,1042
28250,TOWN OF GARDEN VALLEY - JACKSON COUNTY,WISCONSIN,WI,272,TOWN OF GARDEN VALLEY - JACKSON COUNTY,NA,NA,NA,NA,272
28300,TOWN OF GARDNER - DOOR COUNTY,WISCONSIN,WI,963,TOWN OF GARDNER - DOOR COUNTY,NA,NA,NA,NA,963
28325,TOWN OF GARFIELD - JACKSON COUNTY,WISCONSIN,WI,473,TOWN OF GARFIELD - JACKSON COUNTY,NA,NA,NA,NA,473
28350,TOWN OF GARFIELD - POLK COUNTY,WISCONSIN,WI,1156,TOWN OF GARFIELD - POLK COUNTY,NA,NA,NA,NA,1156
28450,VILLAGE OF GAYS MILLS - CRAWFORD COUNTY,WISCONSIN,WI,316,VILLAGE OF GAYS MILLS - CRAWFORD COUNTY,NA,NA,NA,NA,316
28487,TOWN OF GENESEE - WAUKESHA COUNTY,WISCONSIN,WI,5791,TOWN OF GENESEE - WAUKESHA COUNTY,NA,NA,NA,NA,5791
28550,TOWN OF GENEVA - WALWORTH COUNTY,WISCONSIN,WI,3936,TOWN OF GENEVA - WALWORTH COUNTY,NA,NA,NA,NA,3936
28625,VILLAGE OF GENOA - VERNON COUNTY,WISCONSIN,WI,169,VILLAGE OF GENOA - VERNON COUNTY,NA,NA,NA,NA,169
28650,TOWN OF GENOA - VERNON COUNTY,WISCONSIN,WI,514,TOWN OF GENOA - VERNON COUNTY,NA,NA,NA,NA,514
28675,VILLAGE OF GENOA CITY - MULTIPLE COUNTIES,WISCONSIN,WI,1763,VILLAGE OF GENOA CITY - MULTIPLE COUNTIES,NA,NA,NA,NA,1763
28725,TOWN OF GEORGETOWN - POLK COUNTY,WISCONSIN,WI,730,TOWN OF GEORGETOWN - POLK COUNTY,NA,NA,NA,NA,730
28750,TOWN OF GEORGETOWN - PRICE COUNTY,WISCONSIN,WI,105,TOWN OF GEORGETOWN - PRICE COUNTY,NA,NA,NA,NA,105
28825,TOWN OF GERMANIA - SHAWANO COUNTY,WISCONSIN,WI,230,TOWN OF GERMANIA - SHAWANO COUNTY,NA,NA,NA,NA,230
28850,TOWN OF GERMANTOWN - JUNEAU COUNTY,WISCONSIN,WI,1190,TOWN OF GERMANTOWN - JUNEAU COUNTY,NA,NA,NA,NA,1190
28875,VILLAGE OF GERMANTOWN - WASHINGTON COUNTY,WISCONSIN,WI,15104,VILLAGE OF GERMANTOWN - WASHINGTON COUNTY,NA,NA,NA,NA,15104
28900,TOWN OF GERMANTOWN - WASHINGTON COUNTY,WISCONSIN,WI,198,TOWN OF GERMANTOWN - WASHINGTON COUNTY,NA,NA,NA,NA,198
28950,TOWN OF GIBRALTAR - DOOR COUNTY,WISCONSIN,WI,1028,TOWN OF GIBRALTAR - DOOR COUNTY,NA,NA,NA,NA,1028
28975,TOWN OF GIBSON - MANITOWOC COUNTY,WISCONSIN,WI,900,TOWN OF GIBSON - MANITOWOC COUNTY,NA,NA,NA,NA,900
29050,CITY OF GILLETT - OCONTO COUNTY,WISCONSIN,WI,768,CITY OF GILLETT - OCONTO COUNTY,NA,NA,NA,NA,768
29075,TOWN OF GILLETT - OCONTO COUNTY,WISCONSIN,WI,693,TOWN OF GILLETT - OCONTO COUNTY,NA,NA,NA,NA,693
29150,TOWN OF GILMAN - PIERCE COUNTY,WISCONSIN,WI,706,TOWN OF GILMAN - PIERCE COUNTY,NA,NA,NA,NA,706
29175,VILLAGE OF GILMAN - TAYLOR COUNTY,WISCONSIN,WI,245,VILLAGE OF GILMAN - TAYLOR COUNTY,NA,NA,NA,NA,245
29225,TOWN OF GILMANTON - BUFFALO COUNTY,WISCONSIN,WI,270,TOWN OF GILMANTON - BUFFALO COUNTY,NA,NA,NA,NA,270
29250,TOWN OF GINGLES - ASHLAND COUNTY,WISCONSIN,WI,569,TOWN OF GINGLES - ASHLAND COUNTY,NA,NA,NA,NA,569
29350,VILLAGE OF GLENBEULAH - SHEBOYGAN COUNTY,WISCONSIN,WI,341,VILLAGE OF GLENBEULAH - SHEBOYGAN COUNTY,NA,NA,NA,NA,341
29375,TOWN OF GLENCOE - BUFFALO COUNTY,WISCONSIN,WI,271,TOWN OF GLENCOE - BUFFALO COUNTY,NA,NA,NA,NA,271
29400,CITY OF GLENDALE - MILWAUKEE COUNTY,WISCONSIN,WI,9937,CITY OF GLENDALE - MILWAUKEE COUNTY,NA,NA,NA,NA,9937
29450,TOWN OF GLENDALE - MONROE COUNTY,WISCONSIN,WI,425,TOWN OF GLENDALE - MONROE COUNTY,NA,NA,NA,NA,425
29475,VILLAGE OF GLEN FLORA - RUSK COUNTY,WISCONSIN,WI,54,VILLAGE OF GLEN FLORA - RUSK COUNTY,NA,NA,NA,NA,54
29525,TOWN OF GLEN HAVEN - GRANT COUNTY,WISCONSIN,WI,257,TOWN OF GLEN HAVEN - GRANT COUNTY,NA,NA,NA,NA,257
29550,TOWN OF GLENMORE - BROWN COUNTY,WISCONSIN,WI,746,TOWN OF GLENMORE - BROWN COUNTY,NA,NA,NA,NA,746
29600,TOWN OF GLENWOOD - ST. CROIX COUNTY,WISCONSIN,WI,524,TOWN OF GLENWOOD - ST. CROIX COUNTY,NA,NA,NA,NA,524
29625,CITY OF GLENWOOD CITY - ST. CROIX COUNTY,WISCONSIN,WI,745,CITY OF GLENWOOD CITY - ST. CROIX COUNTY,NA,NA,NA,NA,745
29700,TOWN OF GOETZ - CHIPPEWA COUNTY,WISCONSIN,WI,525,TOWN OF GOETZ - CHIPPEWA COUNTY,NA,NA,NA,NA,525
29775,TOWN OF GOODMAN - MARINETTE COUNTY,WISCONSIN,WI,444,TOWN OF GOODMAN - MARINETTE COUNTY,NA,NA,NA,NA,444
29837,TOWN OF GOODRICH - TAYLOR COUNTY,WISCONSIN,WI,322,TOWN OF GOODRICH - TAYLOR COUNTY,NA,NA,NA,NA,322
29875,TOWN OF GORDON - ASHLAND COUNTY,WISCONSIN,WI,206,TOWN OF GORDON - ASHLAND COUNTY,NA,NA,NA,NA,206
29925,TOWN OF GORDON - DOUGLAS COUNTY,WISCONSIN,WI,583,TOWN OF GORDON - DOUGLAS COUNTY,NA,NA,NA,NA,583
30000,VILLAGE OF GRAFTON - OZAUKEE COUNTY,WISCONSIN,WI,8875,VILLAGE OF GRAFTON - OZAUKEE COUNTY,NA,NA,NA,NA,8875
30025,TOWN OF GRAFTON - OZAUKEE COUNTY,WISCONSIN,WI,3373,TOWN OF GRAFTON - OZAUKEE COUNTY,NA,NA,NA,NA,3373
30075,TOWN OF GRAND CHUTE - OUTAGAMIE COUNTY,WISCONSIN,WI,15768,TOWN OF GRAND CHUTE - OUTAGAMIE COUNTY,NA,NA,NA,NA,15768
30125,TOWN OF GRAND RAPIDS - WOOD COUNTY,WISCONSIN,WI,5520,TOWN OF GRAND RAPIDS - WOOD COUNTY,NA,NA,NA,NA,5520
30175,TOWN OF GRAND VIEW - BAYFIELD COUNTY,WISCONSIN,WI,392,TOWN OF GRAND VIEW - BAYFIELD COUNTY,NA,NA,NA,NA,392
30275,TOWN OF GRANT - CLARK COUNTY,WISCONSIN,WI,484,TOWN OF GRANT - CLARK COUNTY,NA,NA,NA,NA,484
30300,TOWN OF GRANT - DUNN COUNTY,WISCONSIN,WI,287,TOWN OF GRANT - DUNN COUNTY,NA,NA,NA,NA,287
30325,TOWN OF GRANT - MONROE COUNTY,WISCONSIN,WI,305,TOWN OF GRANT - MONROE COUNTY,NA,NA,NA,NA,305
30350,TOWN OF GRANT - PORTAGE COUNTY,WISCONSIN,WI,1355,TOWN OF GRANT - PORTAGE COUNTY,NA,NA,NA,NA,1355
30375,TOWN OF GRANT - RUSK COUNTY,WISCONSIN,WI,451,TOWN OF GRANT - RUSK COUNTY,NA,NA,NA,NA,451
30400,TOWN OF GRANT - SHAWANO COUNTY,WISCONSIN,WI,597,TOWN OF GRANT - SHAWANO COUNTY,NA,NA,NA,NA,597
30425,VILLAGE OF GRANTON - CLARK COUNTY,WISCONSIN,WI,217,VILLAGE OF GRANTON - CLARK COUNTY,NA,NA,NA,NA,217
30450,VILLAGE OF GRANTSBURG - BURNETT COUNTY,WISCONSIN,WI,815,VILLAGE OF GRANTSBURG - BURNETT COUNTY,NA,NA,NA,NA,815
30475,TOWN OF GRANTSBURG - BURNETT COUNTY,WISCONSIN,WI,787,TOWN OF GRANTSBURG - BURNETT COUNTY,NA,NA,NA,NA,787
30575,VILLAGE OF GRATIOT - LAFAYETTE COUNTY,WISCONSIN,WI,151,VILLAGE OF GRATIOT - LAFAYETTE COUNTY,NA,NA,NA,NA,151
30600,TOWN OF GRATIOT - LAFAYETTE COUNTY,WISCONSIN,WI,353,TOWN OF GRATIOT - LAFAYETTE COUNTY,NA,NA,NA,NA,353
31000,CITY OF GREEN BAY - BROWN COUNTY,WISCONSIN,WI,58247,CITY OF GREEN BAY - BROWN COUNTY,NA,NA,NA,NA,58247
31025,TOWN OF GREEN BAY - BROWN COUNTY,WISCONSIN,WI,1559,TOWN OF GREEN BAY - BROWN COUNTY,NA,NA,NA,NA,1559
31100,TOWN OF GREENBUSH - SHEBOYGAN COUNTY,WISCONSIN,WI,1059,TOWN OF GREENBUSH - SHEBOYGAN COUNTY,NA,NA,NA,NA,1059
31125,VILLAGE OF GREENDALE - MILWAUKEE COUNTY,WISCONSIN,WI,10567,VILLAGE OF GREENDALE - MILWAUKEE COUNTY,NA,NA,NA,NA,10567
31150,TOWN OF GREENFIELD - LA CROSSE COUNTY,WISCONSIN,WI,1520,TOWN OF GREENFIELD - LA CROSSE COUNTY,NA,NA,NA,NA,1520
31175,CITY OF GREENFIELD - MILWAUKEE COUNTY,WISCONSIN,WI,24592,CITY OF GREENFIELD - MILWAUKEE COUNTY,NA,NA,NA,NA,24592
31225,TOWN OF GREENFIELD - MONROE COUNTY,WISCONSIN,WI,484,TOWN OF GREENFIELD - MONROE COUNTY,NA,NA,NA,NA,484
31250,TOWN OF GREENFIELD - SAUK COUNTY,WISCONSIN,WI,724,TOWN OF GREENFIELD - SAUK COUNTY,NA,NA,NA,NA,724
31275,TOWN OF GREEN GROVE - CLARK COUNTY,WISCONSIN,WI,269,TOWN OF GREEN GROVE - CLARK COUNTY,NA,NA,NA,NA,269
31300,CITY OF GREEN LAKE - GREEN LAKE COUNTY,WISCONSIN,WI,716,CITY OF GREEN LAKE - GREEN LAKE COUNTY,NA,NA,NA,NA,716
31350,TOWN OF GREEN LAKE - GREEN LAKE COUNTY,WISCONSIN,WI,917,TOWN OF GREEN LAKE - GREEN LAKE COUNTY,NA,NA,NA,NA,917
31450,TOWN OF GREEN VALLEY - MARATHON COUNTY,WISCONSIN,WI,391,TOWN OF GREEN VALLEY - MARATHON COUNTY,NA,NA,NA,NA,391
31500,TOWN OF GREEN VALLEY - SHAWANO COUNTY,WISCONSIN,WI,672,TOWN OF GREEN VALLEY - SHAWANO COUNTY,NA,NA,NA,NA,672
31550,TOWN OF GREENVILLE - OUTAGAMIE COUNTY,WISCONSIN,WI,8545,TOWN OF GREENVILLE - OUTAGAMIE COUNTY,NA,NA,NA,NA,8545
31575,CITY OF GREENWOOD - CLARK COUNTY,WISCONSIN,WI,645,CITY OF GREENWOOD - CLARK COUNTY,NA,NA,NA,NA,645
31600,TOWN OF GREENWOOD - TAYLOR COUNTY,WISCONSIN,WI,448,TOWN OF GREENWOOD - TAYLOR COUNTY,NA,NA,NA,NA,448
31625,TOWN OF GREENWOOD - VERNON COUNTY,WISCONSIN,WI,270,TOWN OF GREENWOOD - VERNON COUNTY,NA,NA,NA,NA,270
31675,VILLAGE OF GRESHAM - SHAWANO COUNTY,WISCONSIN,WI,335,VILLAGE OF GRESHAM - SHAWANO COUNTY,NA,NA,NA,NA,335
31725,TOWN OF GROVER - MARINETTE COUNTY,WISCONSIN,WI,1179,TOWN OF GROVER - MARINETTE COUNTY,NA,NA,NA,NA,1179
31750,TOWN OF GROVER - TAYLOR COUNTY,WISCONSIN,WI,174,TOWN OF GROVER - TAYLOR COUNTY,NA,NA,NA,NA,174
31775,TOWN OF GROW - RUSK COUNTY,WISCONSIN,WI,250,TOWN OF GROW - RUSK COUNTY,NA,NA,NA,NA,250
31800,TOWN OF GUENTHER - MARATHON COUNTY,WISCONSIN,WI,261,TOWN OF GUENTHER - MARATHON COUNTY,NA,NA,NA,NA,261
31825,TOWN OF GULL LAKE - WASHBURN COUNTY,WISCONSIN,WI,159,TOWN OF GULL LAKE - WASHBURN COUNTY,NA,NA,NA,NA,159
31875,TOWN OF GURNEY - IRON COUNTY,WISCONSIN,WI,111,TOWN OF GURNEY - IRON COUNTY,NA,NA,NA,NA,111
